Junction,Date,Time,Direction,car,motorbike,bus,truck,total
0,01-11-2023,11:09:00,3,1,5,0,0,6
0,01-11-2023,11:09:00,4,5,6,0,0,11
0,01-11-2023,11:10:00,1,1,0,0,0,1
0,01-11-2023,11:10:00,2,0,2,2,0,4
0,01-11-2023,11:10:00,3,1,1,0,1,3
0,01-11-2023,11:10:00,4,1,2,0,1,4
0,01-11-2023,11:11:00,1,0,0,0,0,0
0,01-11-2023,11:11:00,2,0,5,1,2,8
0,01-11-2023,11:11:00,3,1,7,0,0,8
0,01-11-2023,11:11:00,4,3,4,0,1,8
0,01-11-2023,11:12:00,1,0,0,0,0,0
0,01-11-2023,11:12:00,2,0,0,0,0,0
0,01-11-2023,11:12:00,3,0,1,0,0,1
0,01-11-2023,11:12:00,4,5,0,0,0,5
0,01-11-2023,11:13:00,1,0,0,0,0,0
0,01-11-2023,11:13:00,2,1,10,2,2,15
0,01-11-2023,11:13:00,3,0,0,0,1,1
0,01-11-2023,11:13:00,4,2,2,0,1,5
0,01-11-2023,11:14:00,1,0,0,0,0,0
0,01-11-2023,11:14:00,2,0,2,0,0,2
0,01-11-2023,11:14:00,3,1,2,0,0,3
0,01-11-2023,11:14:00,4,1,1,0,0,2
0,01-11-2023,11:15:00,1,1,0,0,0,1
0,01-11-2023,11:15:00,2,0,3,0,0,3
0,01-11-2023,11:15:00,3,2,2,0,1,5
0,01-11-2023,11:15:00,4,4,0,0,1,5
0,01-11-2023,11:16:00,1,0,0,0,0,0
0,01-11-2023,11:16:00,2,0,0,0,0,0
0,01-11-2023,11:16:00,3,0,2,0,1,3
0,01-11-2023,11:16:00,4,2,3,0,0,5
0,01-11-2023,11:17:00,1,1,0,0,0,1
0,01-11-2023,11:17:00,2,0,1,0,0,1
0,01-11-2023,11:17:00,3,2,0,0,2,4
0,01-11-2023,11:17:00,4,4,1,0,0,5
0,01-11-2023,11:18:00,1,0,1,0,0,1
0,01-11-2023,11:18:00,2,0,5,3,0,8
0,01-11-2023,11:18:00,3,1,1,0,1,3
0,01-11-2023,11:18:00,4,1,2,0,0,3
0,01-11-2023,11:19:00,1,0,0,0,0,0
0,01-11-2023,11:19:00,2,0,3,0,0,3
0,01-11-2023,11:19:00,3,0,0,0,2,2
0,01-11-2023,11:19:00,4,2,3,0,1,6
0,01-11-2023,11:20:00,1,0,0,0,0,0
0,01-11-2023,11:20:00,2,0,1,0,1,2
0,01-11-2023,11:20:00,3,1,0,0,0,1
0,01-11-2023,11:20:00,4,1,0,0,0,1
0,01-11-2023,11:21:00,1,0,0,0,0,0
0,01-11-2023,11:21:00,2,0,4,0,0,4
0,01-11-2023,11:21:00,3,0,1,0,0,1
0,01-11-2023,11:21:00,4,4,3,1,1,9
0,01-11-2023,11:22:00,1,0,1,0,0,1
0,01-11-2023,11:22:00,2,0,0,0,0,0
0,01-11-2023,11:22:00,3,3,2,0,2,7
0,01-11-2023,11:22:00,4,2,0,0,2,4
0,01-11-2023,11:23:00,1,0,0,0,0,0
0,01-11-2023,11:23:00,2,1,4,1,1,7
0,01-11-2023,11:23:00,3,1,0,0,1,2
0,01-11-2023,11:23:00,4,0,4,0,0,4
0,01-11-2023,11:24:00,1,0,0,0,0,0
0,01-11-2023,11:24:00,2,0,0,0,0,0
0,01-11-2023,11:24:00,3,0,1,0,1,2
0,01-11-2023,11:24:00,4,3,2,0,0,5
0,01-11-2023,11:25:00,1,0,0,0,0,0
0,01-11-2023,11:25:00,2,2,3,1,0,6
0,01-11-2023,11:25:00,3,1,0,0,0,1
0,01-11-2023,11:25:00,4,2,1,0,1,4
0,01-11-2023,11:26:00,1,0,1,0,0,1
0,01-11-2023,11:26:00,2,0,2,1,1,4
0,01-11-2023,11:26:00,3,1,1,0,0,2
0,01-11-2023,11:26:00,4,4,1,0,0,5
0,01-11-2023,11:27:00,1,0,0,0,0,0
0,01-11-2023,11:27:00,2,0,0,0,0,0
0,01-11-2023,11:27:00,3,0,0,0,0,0
0,01-11-2023,11:27:00,4,0,0,0,0,0
0,01-11-2023,11:28:00,1,0,1,0,0,1
0,01-11-2023,11:28:00,2,2,2,5,0,9
0,01-11-2023,11:28:00,3,1,1,0,2,4
0,01-11-2023,11:28:00,4,3,2,0,0,5
0,01-11-2023,11:29:00,1,0,0,0,0,0
0,01-11-2023,11:29:00,2,2,2,1,0,5
0,01-11-2023,11:29:00,3,0,2,0,1,3
0,01-11-2023,11:29:00,4,3,1,0,2,6
0,01-11-2023,11:30:00,1,0,0,0,0,0
0,01-11-2023,11:30:00,2,0,0,0,0,0
0,01-11-2023,11:30:00,3,2,0,0,2,4
0,01-11-2023,11:30:00,4,3,0,0,0,3
0,01-11-2023,11:31:00,1,0,1,0,0,1
0,01-11-2023,11:31:00,2,0,2,0,0,2
0,01-11-2023,11:31:00,3,2,2,0,1,5
0,01-11-2023,11:31:00,4,1,0,0,0,1
0,01-11-2023,11:32:00,1,0,0,0,1,1
0,01-11-2023,11:32:00,2,1,0,0,0,1
0,01-11-2023,11:32:00,3,1,39,0,0,40
0,01-11-2023,11:32:00,4,3,0,0,1,4
0,01-11-2023,11:33:00,1,0,0,0,0,0
0,01-11-2023,11:33:00,2,0,5,2,0,7
0,01-11-2023,11:33:00,3,0,2,0,0,2
0,01-11-2023,11:33:00,4,5,1,0,0,6
0,01-11-2023,11:34:00,1,0,0,0,0,0
0,01-11-2023,11:34:00,2,0,1,0,0,1
0,01-11-2023,11:34:00,3,2,2,0,1,5
0,01-11-2023,11:34:00,4,1,1,0,0,2
0,01-11-2023,11:35:00,1,0,0,0,0,0
0,01-11-2023,11:35:00,2,0,3,1,1,5
0,01-11-2023,11:35:00,3,2,3,0,0,5
0,01-11-2023,11:35:00,4,1,2,0,0,3
0,01-11-2023,11:36:00,1,0,1,0,0,1
0,01-11-2023,11:36:00,2,0,4,0,1,5
0,01-11-2023,11:36:00,3,1,0,0,0,1
0,01-11-2023,11:36:00,4,3,3,0,1,7
0,01-11-2023,11:37:00,1,0,0,0,0,0
0,01-11-2023,11:37:00,2,0,0,0,0,0
0,01-11-2023,11:37:00,3,0,0,0,2,2
0,01-11-2023,11:37:00,4,1,1,0,0,2
0,01-11-2023,11:38:00,1,0,0,0,0,0
0,01-11-2023,11:38:00,2,1,2,3,0,6
0,01-11-2023,11:38:00,3,1,0,0,0,1
0,01-11-2023,11:38:00,4,2,2,0,0,4
0,01-11-2023,11:39:00,1,0,1,0,0,1
0,01-11-2023,11:39:00,2,0,2,0,2,4
0,01-11-2023,11:39:00,3,1,1,0,2,4
0,01-11-2023,11:39:00,4,3,1,0,0,4
0,01-11-2023,11:40:00,1,0,0,0,0,0
0,01-11-2023,11:40:00,2,0,2,0,1,3
0,01-11-2023,11:40:00,3,0,0,1,0,1
0,01-11-2023,11:40:00,4,4,0,0,0,4
0,01-11-2023,11:41:00,1,0,0,0,0,0
0,01-11-2023,11:41:00,2,1,0,0,0,1
0,01-11-2023,11:41:00,3,0,1,0,1,2
0,01-11-2023,11:41:00,4,7,3,0,0,10
0,01-11-2023,11:42:00,1,1,2,0,0,3
0,01-11-2023,11:42:00,2,0,0,0,0,0
0,01-11-2023,11:42:00,3,2,0,0,0,2
0,01-11-2023,11:42:00,4,0,0,0,0,0
0,01-11-2023,11:43:00,1,0,0,0,0,0
0,01-11-2023,11:43:00,2,0,5,0,0,5
0,01-11-2023,11:43:00,3,1,0,0,0,1
0,01-11-2023,11:43:00,4,5,1,0,0,6
0,01-11-2023,11:44:00,1,0,0,0,0,0
0,01-11-2023,11:44:00,2,0,0,0,1,1
0,01-11-2023,11:44:00,3,2,3,0,1,6
0,01-11-2023,11:44:00,4,2,0,0,1,3
0,01-11-2023,11:45:00,1,1,0,0,0,1
0,01-11-2023,11:45:00,2,1,5,2,0,8
0,01-11-2023,11:45:00,3,0,0,0,1,1
0,01-11-2023,11:45:00,4,1,2,0,0,3
0,01-11-2023,11:46:00,1,0,0,0,0,0
0,01-11-2023,11:46:00,2,0,0,0,0,0
0,01-11-2023,11:46:00,3,0,1,0,0,1
0,01-11-2023,11:46:00,4,3,1,0,0,4
0,01-11-2023,11:47:00,1,0,0,0,0,0
0,01-11-2023,11:47:00,2,0,3,0,0,3
0,01-11-2023,11:47:00,3,2,1,0,1,4
0,01-11-2023,11:47:00,4,2,3,0,0,5
0,01-11-2023,11:48:00,1,0,0,0,0,0
0,01-11-2023,11:48:00,2,1,1,6,0,8
0,01-11-2023,11:48:00,3,0,0,0,0,0
0,01-11-2023,11:48:00,4,8,1,0,0,9
0,01-11-2023,11:49:00,1,0,1,0,0,1
0,01-11-2023,11:49:00,2,2,1,0,0,3
0,01-11-2023,11:49:00,3,0,1,0,0,1
0,01-11-2023,11:49:00,4,3,1,0,0,4
0,01-11-2023,11:50:00,1,0,0,0,0,0
0,01-11-2023,11:50:00,2,2,2,1,0,5
0,01-11-2023,11:50:00,3,2,0,0,1,3
0,01-11-2023,11:50:00,4,1,0,0,0,1
0,01-11-2023,11:51:00,1,0,0,0,0,0
0,01-11-2023,11:51:00,2,0,1,0,1,2
0,01-11-2023,11:51:00,3,1,1,0,1,3
0,01-11-2023,11:51:00,4,6,3,0,1,10
0,01-11-2023,11:52:00,1,0,0,0,0,0
0,01-11-2023,11:52:00,2,1,3,1,0,5
0,01-11-2023,11:52:00,3,2,0,0,1,3
0,01-11-2023,11:52:00,4,2,1,1,0,4
0,01-11-2023,11:53:00,1,0,0,0,0,0
0,01-11-2023,11:53:00,2,0,5,1,0,6
0,01-11-2023,11:53:00,3,2,3,0,1,6
0,01-11-2023,11:53:00,4,1,4,0,0,5
0,01-11-2023,11:54:00,1,0,0,0,0,0
0,01-11-2023,11:54:00,2,0,0,0,0,0
0,01-11-2023,11:54:00,3,5,0,0,1,6
0,01-11-2023,11:54:00,4,6,2,0,0,8
0,01-11-2023,11:55:00,1,0,0,0,0,0
0,01-11-2023,11:55:00,2,0,3,0,1,4
0,01-11-2023,11:55:00,3,0,1,0,1,2
0,01-11-2023,11:55:00,4,7,0,0,1,8
0,01-11-2023,11:56:00,1,0,0,0,0,0
0,01-11-2023,11:56:00,2,0,2,0,0,2
0,01-11-2023,11:56:00,3,0,0,0,0,0
0,01-11-2023,11:56:00,4,6,1,0,1,8
0,01-11-2023,11:57:00,1,0,0,0,0,0
0,01-11-2023,11:57:00,2,1,3,0,1,5
0,01-11-2023,11:57:00,3,2,1,1,0,4
0,01-11-2023,11:57:00,4,2,0,0,2,4
0,01-11-2023,11:58:00,1,0,0,0,0,0
0,01-11-2023,11:58:00,2,0,2,0,0,2
0,01-11-2023,11:58:00,3,0,0,0,0,0
0,01-11-2023,11:58:00,4,2,4,0,0,6
0,01-11-2023,11:59:00,1,0,0,0,0,0
0,01-11-2023,11:59:00,2,0,1,0,0,1
0,01-11-2023,11:59:00,3,7,0,0,0,7
0,01-11-2023,11:59:00,4,2,1,0,0,3
1,01-11-2023,09:01:00,1,0,0,3,1,4
1,01-11-2023,09:01:00,2,0,1,0,0,1
1,01-11-2023,09:01:00,3,0,1,1,2,4
1,01-11-2023,09:01:00,4,1,1,0,3,5
1,01-11-2023,09:02:00,1,4,4,0,6,14
1,01-11-2023,09:02:00,2,0,0,0,0,0
1,01-11-2023,09:02:00,3,4,2,2,4,12
1,01-11-2023,09:02:00,4,7,1,1,4,13
1,01-11-2023,09:03:00,1,2,1,0,0,3
1,01-11-2023,09:03:00,2,0,2,0,1,3
1,01-11-2023,09:03:00,3,3,1,0,1,5
1,01-11-2023,09:03:00,4,4,9,1,5,19
1,01-11-2023,09:04:00,1,3,4,1,2,10
1,01-11-2023,09:04:00,2,0,1,2,3,6
1,01-11-2023,09:04:00,3,6,1,3,4,14
1,01-11-2023,09:04:00,4,7,6,2,0,15
1,01-11-2023,09:05:00,1,1,1,3,2,7
1,01-11-2023,09:05:00,2,0,0,0,0,0
1,01-11-2023,09:05:00,3,3,2,0,2,7
1,01-11-2023,09:05:00,4,6,7,0,3,16
1,01-11-2023,09:06:00,1,1,1,0,0,2
1,01-11-2023,09:06:00,2,2,4,1,1,8
1,01-11-2023,09:06:00,3,5,4,2,1,12
1,01-11-2023,09:06:00,4,5,5,0,3,13
1,01-11-2023,09:07:00,1,7,6,1,4,18
1,01-11-2023,09:07:00,2,0,0,0,0,0
1,01-11-2023,09:07:00,3,5,2,2,4,13
1,01-11-2023,09:07:00,4,6,7,0,6,19
1,01-11-2023,09:08:00,1,3,3,1,4,11
1,01-11-2023,09:08:00,2,2,1,1,1,5
1,01-11-2023,09:08:00,3,5,2,1,5,13
1,01-11-2023,09:08:00,4,8,12,0,9,29
1,01-11-2023,09:09:00,1,3,0,1,2,6
1,01-11-2023,09:09:00,2,1,2,2,1,6
1,01-11-2023,09:09:00,3,3,3,3,5,14
1,01-11-2023,09:09:00,4,6,1,0,1,8
1,01-11-2023,09:10:00,1,0,3,3,1,7
1,01-11-2023,09:10:00,2,0,0,0,0,0
1,01-11-2023,09:10:00,3,0,2,1,4,7
1,01-11-2023,09:10:00,4,5,13,2,4,24
1,01-11-2023,09:11:00,1,1,0,0,1,2
1,01-11-2023,09:11:00,2,1,2,2,1,6
1,01-11-2023,09:11:00,3,2,2,1,3,8
1,01-11-2023,09:11:00,4,4,4,1,8,17
1,01-11-2023,09:12:00,1,5,5,2,2,14
1,01-11-2023,09:12:00,2,0,0,0,1,1
1,01-11-2023,09:12:00,3,5,3,1,3,12
1,01-11-2023,09:12:00,4,8,4,1,2,15
1,01-11-2023,09:13:00,1,1,2,1,1,5
1,01-11-2023,09:13:00,2,3,3,1,0,7
1,01-11-2023,09:13:00,3,5,8,1,3,17
1,01-11-2023,09:13:00,4,3,13,0,5,21
1,01-11-2023,09:14:00,1,2,3,0,2,7
1,01-11-2023,09:14:00,2,0,2,1,5,8
1,01-11-2023,09:14:00,3,5,6,2,3,16
1,01-11-2023,09:14:00,4,6,7,0,7,20
1,01-11-2023,09:15:00,1,4,4,0,2,10
1,01-11-2023,09:15:00,2,0,2,0,1,3
1,01-11-2023,09:15:00,3,5,4,0,3,12
1,01-11-2023,09:15:00,4,5,6,0,3,14
1,01-11-2023,09:16:00,1,1,4,1,0,6
1,01-11-2023,09:16:00,2,4,1,2,3,10
1,01-11-2023,09:16:00,3,3,6,2,2,13
1,01-11-2023,09:16:00,4,5,3,2,1,11
1,01-11-2023,09:17:00,1,4,4,0,1,9
1,01-11-2023,09:17:00,2,0,1,0,0,1
1,01-11-2023,09:17:00,3,3,3,0,3,9
1,01-11-2023,09:17:00,4,3,4,0,0,7
1,01-11-2023,09:18:00,1,0,2,2,3,7
1,01-11-2023,09:18:00,2,0,3,1,0,4
1,01-11-2023,09:18:00,3,0,6,2,4,12
1,01-11-2023,09:18:00,4,7,11,2,8,28
1,01-11-2023,09:19:00,1,5,4,3,1,13
1,01-11-2023,09:19:00,2,1,5,0,0,6
1,01-11-2023,09:19:00,3,7,6,0,0,13
1,01-11-2023,09:19:00,4,5,8,0,3,16
1,01-11-2023,09:20:00,1,5,3,0,2,10
1,01-11-2023,09:20:00,2,0,0,0,1,1
1,01-11-2023,09:20:00,3,8,1,2,3,14
1,01-11-2023,09:20:00,4,10,4,1,1,16
1,01-11-2023,09:21:00,1,4,4,1,2,11
1,01-11-2023,09:21:00,2,1,2,1,0,4
1,01-11-2023,09:21:00,3,7,2,3,1,13
1,01-11-2023,09:21:00,4,6,5,1,3,15
1,01-11-2023,09:22:00,1,1,4,0,1,6
1,01-11-2023,09:22:00,2,1,0,0,0,1
1,01-11-2023,09:22:00,3,5,6,0,0,11
1,01-11-2023,09:22:00,4,6,9,2,3,20
1,01-11-2023,09:23:00,1,2,1,0,0,3
1,01-11-2023,09:23:00,2,4,1,2,1,8
1,01-11-2023,09:23:00,3,4,1,2,4,11
1,01-11-2023,09:23:00,4,8,5,0,3,16
1,01-11-2023,09:24:00,1,3,1,0,1,5
1,01-11-2023,09:24:00,2,1,0,2,3,6
1,01-11-2023,09:24:00,3,3,1,1,3,8
1,01-11-2023,09:24:00,4,5,2,1,5,13
1,01-11-2023,09:25:00,1,0,2,0,3,5
1,01-11-2023,09:25:00,2,0,1,1,0,2
1,01-11-2023,09:25:00,3,2,3,3,2,10
1,01-11-2023,09:25:00,4,3,7,1,6,17
1,01-11-2023,09:26:00,1,2,1,1,1,5
1,01-11-2023,09:26:00,2,1,2,2,0,5
1,01-11-2023,09:26:00,3,4,2,2,6,14
1,01-11-2023,09:26:00,4,2,2,0,3,7
1,01-11-2023,09:27:00,1,6,1,1,6,14
1,01-11-2023,09:27:00,2,0,1,0,1,2
1,01-11-2023,09:27:00,3,3,1,3,4,11
1,01-11-2023,09:27:00,4,2,1,2,2,7
1,01-11-2023,09:28:00,1,2,2,0,1,5
1,01-11-2023,09:28:00,2,5,6,1,4,16
1,01-11-2023,09:28:00,3,6,5,0,10,21
1,01-11-2023,09:28:00,4,10,12,1,7,30
1,01-11-2023,09:29:00,1,4,1,0,3,8
1,01-11-2023,09:29:00,2,0,3,1,0,4
1,01-11-2023,09:29:00,3,7,2,2,4,15
1,01-11-2023,09:29:00,4,8,3,2,1,14
1,01-11-2023,09:30:00,1,11,2,0,2,15
1,01-11-2023,09:30:00,2,2,3,0,0,5
1,01-11-2023,09:30:00,3,8,0,0,5,13
1,01-11-2023,09:30:00,4,14,8,0,3,25
1,01-11-2023,09:31:00,1,6,1,0,3,10
1,01-11-2023,09:31:00,2,2,8,3,0,13
1,01-11-2023,09:31:00,3,7,8,3,0,18
1,01-11-2023,09:31:00,4,7,3,0,5,15
1,01-11-2023,09:32:00,1,2,3,2,3,10
1,01-11-2023,09:32:00,2,0,4,0,1,5
1,01-11-2023,09:32:00,3,4,3,0,6,13
1,01-11-2023,09:32:00,4,2,5,0,5,12
1,01-11-2023,09:33:00,1,2,3,1,1,7
1,01-11-2023,09:33:00,2,2,0,1,4,7
1,01-11-2023,09:33:00,3,8,2,1,3,14
1,01-11-2023,09:33:00,4,10,7,1,4,22
1,01-11-2023,09:34:00,1,2,1,0,1,4
1,01-11-2023,09:34:00,2,0,1,0,0,1
1,01-11-2023,09:34:00,3,3,3,1,0,7
1,01-11-2023,09:34:00,4,7,5,0,1,13
1,01-11-2023,09:35:00,1,1,5,1,4,11
1,01-11-2023,09:35:00,2,0,0,0,1,1
1,01-11-2023,09:35:00,3,1,1,1,2,5
1,01-11-2023,09:35:00,4,3,8,2,5,18
1,01-11-2023,09:36:00,1,4,0,0,4,8
1,01-11-2023,09:36:00,2,1,3,4,6,14
1,01-11-2023,09:36:00,3,10,6,4,6,26
1,01-11-2023,09:36:00,4,7,3,0,3,13
1,01-11-2023,09:37:00,1,3,3,0,3,9
1,01-11-2023,09:37:00,2,0,0,0,0,0
1,01-11-2023,09:37:00,3,6,4,1,2,13
1,01-11-2023,09:37:00,4,1,10,3,3,17
1,01-11-2023,09:38:00,1,0,0,0,0,0
1,01-11-2023,09:38:00,2,3,1,3,1,8
1,01-11-2023,09:38:00,3,4,4,4,0,12
1,01-11-2023,09:38:00,4,4,5,1,3,13
1,01-11-2023,09:39:00,1,5,4,1,5,15
1,01-11-2023,09:39:00,2,1,0,0,2,3
1,01-11-2023,09:39:00,3,10,4,0,5,19
1,01-11-2023,09:39:00,4,8,7,0,1,16
1,01-11-2023,09:40:00,1,1,2,0,2,5
1,01-11-2023,09:40:00,2,0,1,1,0,2
1,01-11-2023,09:40:00,3,1,4,1,1,7
1,01-11-2023,09:40:00,4,10,6,3,6,25
1,01-11-2023,09:41:00,1,3,1,0,0,4
1,01-11-2023,09:41:00,2,4,1,1,3,9
1,01-11-2023,09:41:00,3,7,7,1,6,21
1,01-11-2023,09:41:00,4,3,8,0,3,14
1,01-11-2023,09:42:00,1,3,2,3,2,10
1,01-11-2023,09:42:00,2,0,1,0,0,1
1,01-11-2023,09:42:00,3,3,2,1,2,8
1,01-11-2023,09:42:00,4,8,8,3,3,22
1,01-11-2023,09:43:00,1,3,0,0,1,4
1,01-11-2023,09:43:00,2,1,6,2,3,12
1,01-11-2023,09:43:00,3,4,7,2,4,17
1,01-11-2023,09:43:00,4,5,4,0,4,13
1,01-11-2023,09:44:00,1,1,4,0,1,6
1,01-11-2023,09:44:00,2,0,1,1,0,2
1,01-11-2023,09:44:00,3,2,3,3,4,12
1,01-11-2023,09:44:00,4,1,6,3,4,14
1,01-11-2023,09:45:00,1,2,2,2,2,8
1,01-11-2023,09:45:00,2,2,0,2,2,6
1,01-11-2023,09:45:00,3,3,2,2,3,10
1,01-11-2023,09:45:00,4,6,5,2,5,18
1,01-11-2023,09:46:00,1,2,2,2,1,7
1,01-11-2023,09:46:00,2,5,1,0,8,14
1,01-11-2023,09:46:00,3,9,7,0,11,27
1,01-11-2023,09:46:00,4,7,1,2,5,15
1,01-11-2023,09:47:00,1,6,1,2,0,9
1,01-11-2023,09:47:00,2,0,0,0,2,2
1,01-11-2023,09:47:00,3,4,2,1,0,7
1,01-11-2023,09:47:00,4,6,8,1,7,22
1,01-11-2023,09:48:00,1,0,0,0,0,0
1,01-11-2023,09:48:00,2,2,2,4,0,8
1,01-11-2023,09:48:00,3,5,5,3,2,15
1,01-11-2023,09:48:00,4,7,1,3,3,14
1,01-11-2023,09:49:00,1,8,6,3,0,17
1,01-11-2023,09:49:00,2,0,0,1,0,1
1,01-11-2023,09:49:00,3,7,4,1,7,19
1,01-11-2023,09:49:00,4,9,4,0,1,14
1,01-11-2023,09:50:00,1,7,1,3,2,13
1,01-11-2023,09:50:00,2,1,3,1,0,5
1,01-11-2023,09:50:00,3,6,3,2,2,13
1,01-11-2023,09:50:00,4,8,12,4,2,26
1,01-11-2023,09:51:00,1,6,1,2,2,11
1,01-11-2023,09:51:00,2,1,1,0,0,2
1,01-11-2023,09:51:00,3,4,2,3,1,10
1,01-11-2023,09:51:00,4,4,2,3,3,12
1,01-11-2023,09:52:00,1,8,7,1,6,22
1,01-11-2023,09:52:00,2,0,0,0,0,0
1,01-11-2023,09:52:00,3,8,2,4,4,18
1,01-11-2023,09:52:00,4,12,11,1,9,33
1,01-11-2023,09:53:00,1,3,1,1,1,6
1,01-11-2023,09:53:00,2,5,5,3,2,15
1,01-11-2023,09:53:00,3,8,3,2,6,19
1,01-11-2023,09:53:00,4,12,3,1,5,21
1,01-11-2023,09:54:00,1,6,7,4,0,17
1,01-11-2023,09:54:00,2,0,0,1,2,3
1,01-11-2023,09:54:00,3,8,4,2,2,16
1,01-11-2023,09:54:00,4,4,7,0,1,12
1,01-11-2023,09:55:00,1,4,1,0,0,5
1,01-11-2023,09:55:00,2,6,0,0,2,8
1,01-11-2023,09:55:00,3,9,3,0,8,20
1,01-11-2023,09:55:00,4,15,18,1,1,35
1,01-11-2023,09:56:00,1,6,0,1,0,7
1,01-11-2023,09:56:00,2,3,1,0,2,6
1,01-11-2023,09:56:00,3,8,5,1,5,19
1,01-11-2023,09:56:00,4,7,1,2,1,11
1,01-11-2023,09:57:00,1,7,4,0,2,13
1,01-11-2023,09:57:00,2,0,0,0,2,2
1,01-11-2023,09:57:00,3,6,2,1,2,11
1,01-11-2023,09:57:00,4,6,13,1,2,22
1,01-11-2023,09:58:00,1,4,1,0,2,7
1,01-11-2023,09:58:00,2,6,4,2,3,15
1,01-11-2023,09:58:00,3,11,5,4,9,29
1,01-11-2023,09:58:00,4,2,2,1,5,10
1,01-11-2023,09:59:00,1,5,2,3,3,13
1,01-11-2023,09:59:00,2,0,1,0,1,2
1,01-11-2023,09:59:00,3,5,0,1,6,12
1,01-11-2023,09:59:00,4,13,3,4,2,22
1,01-11-2023,10:00:00,1,1,0,0,0,1
1,01-11-2023,10:00:00,2,2,3,3,2,10
1,01-11-2023,10:00:00,3,3,2,3,2,10
1,01-11-2023,10:00:00,4,9,15,1,3,28
1,01-11-2023,10:01:00,1,1,1,0,2,4
1,01-11-2023,10:01:00,2,2,2,3,0,7
1,01-11-2023,10:01:00,3,2,2,5,6,15
1,01-11-2023,10:01:00,4,4,2,0,2,8
1,01-11-2023,10:02:00,1,3,6,0,9,18
1,01-11-2023,10:02:00,2,0,1,0,0,1
1,01-11-2023,10:02:00,3,1,4,2,4,11
1,01-11-2023,10:02:00,4,9,10,3,5,27
1,01-11-2023,10:03:00,1,2,4,1,5,12
1,01-11-2023,10:03:00,2,2,0,0,2,4
1,01-11-2023,10:03:00,3,5,6,3,2,16
1,01-11-2023,10:03:00,4,7,4,3,3,17
1,01-11-2023,10:04:00,1,5,4,0,6,15
1,01-11-2023,10:04:00,2,0,0,0,1,1
1,01-11-2023,10:04:00,3,4,1,0,1,6
1,01-11-2023,10:04:00,4,6,9,3,2,20
1,01-11-2023,10:05:00,1,0,3,0,1,4
1,01-11-2023,10:05:00,2,0,0,2,2,4
1,01-11-2023,10:05:00,3,1,1,1,2,5
1,01-11-2023,10:05:00,4,9,12,0,6,27
1,01-11-2023,10:06:00,1,1,4,2,6,13
1,01-11-2023,10:06:00,2,0,0,1,2,3
1,01-11-2023,10:06:00,3,6,4,2,2,14
1,01-11-2023,10:06:00,4,3,6,0,3,12
1,01-11-2023,10:07:00,1,1,3,0,2,6
1,01-11-2023,10:07:00,2,0,1,0,0,1
1,01-11-2023,10:07:00,3,1,2,0,2,5
1,01-11-2023,10:07:00,4,7,10,0,3,20
1,01-11-2023,10:08:00,1,3,2,3,6,14
1,01-11-2023,10:08:00,2,4,1,4,1,10
1,01-11-2023,10:08:00,3,7,3,5,6,21
1,01-11-2023,10:08:00,4,7,3,1,5,16
1,01-11-2023,10:09:00,1,5,1,0,7,13
1,01-11-2023,10:09:00,2,0,0,0,0,0
1,01-11-2023,10:09:00,3,4,0,0,1,5
1,01-11-2023,10:09:00,4,6,0,2,4,12
1,01-11-2023,10:10:00,1,3,1,0,1,5
1,01-11-2023,10:10:00,2,4,4,2,4,14
1,01-11-2023,10:10:00,3,8,4,1,7,20
1,01-11-2023,10:10:00,4,15,5,2,6,28
1,01-11-2023,10:11:00,1,2,3,1,6,12
1,01-11-2023,10:11:00,2,0,0,1,3,4
1,01-11-2023,10:11:00,3,1,4,2,5,12
1,01-11-2023,10:11:00,4,6,5,2,0,13
1,01-11-2023,10:12:00,1,2,5,0,4,11
1,01-11-2023,10:12:00,2,0,2,0,3,5
1,01-11-2023,10:12:00,3,2,5,0,6,13
1,01-11-2023,10:12:00,4,8,17,3,7,35
1,01-11-2023,10:13:00,1,3,2,0,5,10
1,01-11-2023,10:13:00,2,1,0,1,3,5
1,01-11-2023,10:13:00,3,4,1,1,12,18
1,01-11-2023,10:13:00,4,7,4,0,2,13
1,01-11-2023,10:14:00,1,4,4,0,0,8
1,01-11-2023,10:14:00,2,0,0,0,0,0
1,01-11-2023,10:14:00,3,5,1,0,1,7
1,01-11-2023,10:14:00,4,4,6,0,7,17
1,01-11-2023,10:15:00,1,1,0,0,0,1
1,01-11-2023,10:15:00,2,3,2,3,4,12
1,01-11-2023,10:15:00,3,6,3,2,6,17
1,01-11-2023,10:15:00,4,3,9,3,4,19
1,01-11-2023,10:16:00,1,12,9,0,3,24
1,01-11-2023,10:16:00,2,0,0,0,0,0
1,01-11-2023,10:16:00,3,9,4,1,4,18
1,01-11-2023,10:16:00,4,15,3,1,2,21
1,01-11-2023,10:17:00,1,3,3,0,2,8
1,01-11-2023,10:17:00,2,2,1,0,1,4
1,01-11-2023,10:17:00,3,2,2,0,3,7
1,01-11-2023,10:17:00,4,4,17,1,6,28
1,01-11-2023,10:18:00,1,10,6,0,2,18
1,01-11-2023,10:18:00,2,1,0,2,1,4
1,01-11-2023,10:18:00,3,6,3,2,6,17
1,01-11-2023,10:18:00,4,5,7,0,3,15
1,01-11-2023,10:19:00,1,2,5,0,6,13
1,01-11-2023,10:19:00,2,0,0,0,0,0
1,01-11-2023,10:19:00,3,2,3,1,2,8
